"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"SIRPB1",33,33,NA,0.0225492407894735,0
"SIRPD",10,10,NA,0.00760496741021843,0
"SLC10A1",17,17,NA,0.011556292327409,0
"SLC17A6",26,26,NA,0.019415636439233,0
"SLC22A6",6,6,NA,0.00395713195347762,0
"SLC24A1",15,15,NA,0.0105362823662604,0
"SLC25A2",5,5,NA,0.00389156789184762,0
"SLC28A2",14,14,NA,0.0100444358009349,0
"SLC39A2",40,40,NA,0.0278753077226696,0
"SLC4A10",36,36,NA,0.0251455987201857,0
"SLC6A12",39,39,NA,0.025024351585542,0
"SLC6A14",25,25,NA,0.0177874330845008,0
"SLC6A2",37,37,NA,0.0257624124040767,0
"SLCO1A2",21,21,NA,0.0146184899535048,0
"SLCO1B1",2,2,NA,0.00155785643496226,0
"SLCO1B7",4,4,NA,0.00316306822764369,0
"SLCO6A1",17,17,NA,0.0118635168141871,0
"SMCO2",15,15,NA,0.0107227715113416,0
"SMCP",12,12,NA,0.00917988475087402,0
"SNORA16B",12,12,NA,0.00800558960061826,0
"SNORA23",7,7,NA,0.00534867244723433,0
"SNORA29",19,19,NA,0.0134366111199577,0
"SNORA2B",14,14,NA,0.00873046681044983,0
"SNORA54",15,15,NA,0.0109255049348783,0
"SNORA5B",21,21,NA,0.0139593036303151,0
"SNORA70E",20,20,NA,0.0126311923157026,0
"SNORA70F",16,16,NA,0.0115776549334703,0
"SNORA80A",11,11,NA,0.00783358361613331,0
"SNORA80E",14,14,NA,0.00860273839201185,0
"SNORD102",17,17,NA,0.0114541770983727,0
"SNORD107",5,5,NA,0.00399447218451956,0
"SNORD109A",14,14,NA,0.0101725520298346,0
"SNORD11",13,13,NA,0.00878282641770835,0
"SNORD114-1",16,16,NA,0.00961203091669304,0
"SNORD114-23",21,21,NA,0.0144415550004392,0
"SNORD114-24",19,19,NA,0.0129141210034679,0
"SNORD114-30",13,13,NA,0.0076545715904452,0
"SNORD115-10",9,9,NA,0.00600967014145494,0
"SNORD115-18",5,5,NA,0.00375310052804387,0
"SNORD115-19",5,5,NA,0.00375310052804387,0
"SNORD115-22",12,12,NA,0.00833114533993341,0
"SNORD115-26",5,5,NA,0.00367519006575663,0
"SNORD115-27",5,5,NA,0.0038278129293043,0
"SNORD115-32",7,7,NA,0.00523941018170299,0
"SNORD115-33",9,9,NA,0.00655443324264631,0
"SNORD115-34",5,5,NA,0.00361674671743827,0
"SNORD115-35",5,5,NA,0.00393570200831217,0
"SNORD115-39",5,5,NA,0.00373900727508839,0
"SNORD115-40",8,8,NA,0.00609595836238134,0
"SNORD115-43",9,9,NA,0.00600967014145493,0
"SNORD115-7",6,6,NA,0.00466025058871284,0
"SNORD115-8",9,9,NA,0.00685164976386298,0
"SNORD116-28",7,7,NA,0.00528864895764319,0
"SNORD11B",6,6,NA,0.0039643384925079,0
"SNORD121B",17,17,NA,0.0109703751991202,0
"SNORD125",16,16,NA,0.0104742687925158,0
"SNORD19B",16,16,NA,0.0103367144814082,0
"SNORD32B",13,13,NA,0.0089254883909597,0
"SNORD41",6,6,NA,0.00460413899377258,0
"SNORD53",18,18,NA,0.0126573313454076,0
"SNORD66",21,21,NA,0.0150801645657215,0
"SNORD67",9,9,NA,0.00628013679124636,0
"SNORD91A",12,12,NA,0.00880211818486064,0
"SNORD91B",6,6,NA,0.00466518886424137,0
"SNORD94",14,14,NA,0.00973085839422713,0
"SNRPD2P2",11,11,NA,0.00727477766465484,0
"SORBS2",17,17,NA,0.0117243628136801,0
"SOX2-OT",17,17,NA,0.0117370983648051,0
"SPAM1",10,10,NA,0.00633441536950274,0
"SPARCL1",19,19,NA,0.0131992820543903,0
"SPATA45",9,9,NA,0.00629338261708657,0
"SPDYE4",4,4,NA,0.00286952237088729,0
"SPHAR",9,9,NA,0.00615420703062507,0
"SPINK1",13,13,NA,0.00938214462808387,0
"SPINK13",22,22,NA,0.0137640510830432,0
"SPINK14",11,11,NA,0.00792501382058514,0
"SPINK5",9,9,NA,0.00631602442956207,0
"SPINK7",12,12,NA,0.00897278885871973,0
"SSTR5",26,26,NA,0.0186892378982537,0
"SSX4",4,4,NA,0.00320044115918239,0
"SSX4B",4,4,NA,0.00320044115918239,0
"SSX5",16,16,NA,0.0111897890279781,0
"SSX6",12,12,NA,0.00844992663680833,0
"SSX7",7,7,NA,0.00509366151941061,0
"ST13P4",16,16,NA,0.0113397326564052,0
"STAC3",24,24,NA,0.0160336435093078,0
"STH",16,16,NA,0.0114017734208952,0
"STOML3",13,13,NA,0.00908744319936715,0
"STS",15,15,NA,0.00927123500376884,0
"SULT1C3",4,4,NA,0.00284663354177265,0
"SYBU",45,45,NA,0.030780223936392,0
"SYNDIG1",38,38,NA,0.026083360850606,0
"SYTL5",24,24,NA,0.0157229804440022,0
"TAAR3",10,10,NA,0.00719857276314275,0
"TAF1L",8,8,NA,0.00589916153901059,0
"TAF7L",17,17,NA,0.0124479912063453,0
"TAGLN3",34,34,NA,0.0240502077920072,0
"TAS2R1",7,7,NA,0.00535866870028435,0
"TAS2R10",1,1,NA,0.000746131590029845,0
"TAS2R14",15,15,NA,0.010422438156963,0
"TAS2R3",17,17,NA,0.0111404812983686,0
"TAS2R40",18,18,NA,0.0121145732185983,0
"TBATA",24,24,NA,0.0165479849071747,0
"TBPL2",29,29,NA,0.0216826673025924,0
"TCF23",16,16,NA,0.0112077608781703,0
"TCHHL1",20,20,NA,0.014067667189691,0
"TDO2",10,10,NA,0.00735604750839425,0
"TECTB",10,10,NA,0.00762738225790959,0
"TEKT2",28,28,NA,0.0209325405312447,0
"TENM2",21,21,NA,0.0152822301383234,0
"TET3",34,34,NA,0.0225520517774104,0
"TEX15",12,12,NA,0.00860504342605471,0
"TEX43",16,16,NA,0.0106235526229355,0
"TFAP2D",23,23,NA,0.0160541096091784,0
"TFDP3",12,12,NA,0.00830379779656427,0
"TFEC",17,17,NA,0.0112103532413272,0
"TGM5",24,24,NA,0.0171942174112975,0
"THEG5",9,9,NA,0.00698245529638517,0
"THSD4",9,9,NA,0.00665089761110368,0
"THSD7B",9,9,NA,0.00679726070686991,0
"TIFAB",18,18,NA,0.0125272132331542,0
"TIGIT",26,26,NA,0.0177273512934563,0
"TINCR",28,28,NA,0.0194607115293228,0
"TLR8",9,9,NA,0.00666492557090789,0
"TLR8-AS1",2,2,NA,0.00120012945830771,0
"TMCO5A",11,11,NA,0.00826698134626403,0
"TMEM14E",19,19,NA,0.0129163665556905,0
"TMEM182",14,14,NA,0.00805245632497807,0
"TMEM196",29,29,NA,0.020882705925484,0
"TMEM244",30,30,NA,0.0205001956859923,0
"TMEM52B",22,22,NA,0.0145387199431206,0
"TMEM81",10,10,NA,0.00711605958018134,0
"TMPRSS11E",10,10,NA,0.00687945895633714,0
"TMPRSS11GP",5,5,NA,0.00383854462238096,0
"TMPRSS4",38,38,NA,0.0248277914793531,0
"TNP1",12,12,NA,0.00885612123437733,0
"TOP1P2",8,8,NA,0.00617386821057724,0
"TRAPPC3L",26,26,NA,0.0160625444628753,0
"TREM2",17,17,NA,0.0116206705271518,0
"TRIM42",9,9,NA,0.00682800387840921,0
"TRIM66",17,17,NA,0.0125506452406294,0
"TRIML2",12,12,NA,0.00859407810743593,0
"TRPC5",24,24,NA,0.017238104081526,0
"TRPM8",8,8,NA,0.00527200161754826,0
"TSPAN11",32,32,NA,0.0232612093938348,0
"TSPAN16",25,25,NA,0.0182473232932981,0
"TTN",18,18,NA,0.0116176850408319,0
"TTTY10",9,9,NA,0.00676434556744281,0
"TTTY12",7,7,NA,0.00534294878621752,0
"TTTY14",31,31,NA,0.0226994184060066,0
"TTYH1",35,35,NA,0.0242996326761042,0
"UBAP1L",8,8,NA,0.00563997353150172,0
"UG0898H09",3,3,NA,0.00201185430324012,0
"UGT1A3",8,8,NA,0.00579732430596484,0
"UGT1A4",7,7,NA,0.00533405008571028,0
"UGT1A7",10,10,NA,0.00708862565826832,0
"UGT2A2",9,9,NA,0.00654363518371735,0
"UMOD",4,4,NA,0.00320979001017494,0
"UPP2",15,15,NA,0.00994570966690877,0
"VHLL",7,7,NA,0.00535447365292046,0
"VIT",31,31,NA,0.0210306304675314,0
"VN1R1",2,2,NA,0.00155362582799755,0
"VTCN1",27,27,NA,0.0185121845620497,0
"VWC2L",46,46,NA,0.0308075323912959,0
"VWF",12,12,NA,0.0085419445527268,0
"WEE2",14,14,NA,0.00992290374058821,0
"WFDC1",21,21,NA,0.0144661023616113,0
"WFDC6",14,14,NA,0.0097974524214533,0
"WISP1",26,26,NA,0.0172366344360251,0
"WNT6",54,54,NA,0.0355237863036165,0
"XPNPEP2",34,34,NA,0.0226421192039861,0
"YY2",7,7,NA,0.00538765532271497,0
"ZC3H12B",16,16,NA,0.0111201973037403,0
"ZCCHC16",24,24,NA,0.017238104081526,0
"ZCCHC5",20,20,NA,0.0131676402665121,0
"ZDHHC19",20,20,NA,0.014285255335183,0
"ZG16",33,33,NA,0.0212964406952618,0
"ZIC4",24,24,NA,0.0172030901072519,0
"ZNF137P",9,9,NA,0.00624592233945795,0
"ZNF208",24,24,NA,0.0166825496861428,0
"ZNF404",4,4,NA,0.00305389140684864,0
"ZNF407",31,31,NA,0.0204043229381871,0
"ZNF415",27,27,NA,0.0196354567982105,0
"ZNF479",3,3,NA,0.00235618196873072,0
"ZNF558",9,9,NA,0.00574298688902549,0
"ZNF699",6,6,NA,0.00443757709133015,0
"ZNF727P",8,8,NA,0.00546483102111527,0
"ZNF831",8,8,NA,0.00560252393835892,0
"ZNF835",10,10,NA,0.00715324108568935,0
"ZNF847P",13,13,NA,0.00791194588407863,0
"ZNF853",39,39,NA,0.027555576442584,0
"ZP2",9,9,NA,0.00680755838630976,0
"ZRSR1",16,16,NA,0.0110210591406921,0
"ZSCAN18",7,7,NA,0.00527182665623647,0
"ZSCAN4",11,11,NA,0.00809917192005081,0
"ZSCAN5B",9,9,NA,0.00614352668884253,0
"CELA3A",17,17,NA,0.0105830004268609,0
"CYP2J2",31,31,NA,0.0226316374110018,0
"KIR2DL1",12,12,NA,0.00766646264771458,0
"KIR2DL3",11,11,NA,0.00652025900180279,0
"KIR3DL2",16,16,NA,0.0102491763981384,0
"KIR3DL3",10,10,NA,0.0060419624953207,0
"LOC728323",50,50,NA,0.03427168334698,0
"MAS1",23,23,NA,0.0151493073505889,0
"MIR1265",26,26,NA,0.0180898907231148,0
"MIR135A1",8,8,NA,0.00578302004716515,0
"OR1I1",14,14,NA,0.00862382964276486,0
"PAOX",60,60,NA,0.0383330435018259,0
"SERPINA4",14,14,NA,0.00969226234541286,0
"SUSD2",41,41,NA,0.0266630845365754,0
"TMEM88B",47,47,NA,0.0317546353142361,0
"TRIM16L",22,22,NA,0.0141489029030597,0
"ZNF320",18,18,NA,0.011537906814899,0
"BPIFB6",16,16,NA,0.0113706296507007,0
"CYP2G1P",15,15,NA,0.00997992733496656,0
"KCNJ13",20,20,NA,0.0126435134136737,0
"MGC16025",11,11,NA,0.0077723470678266,0
"SIGLEC1",17,17,NA,0.0118650139843555,0
"ABCA9",17,17,NA,0.0119700591483262,0
"ABCC9",9,9,NA,0.00585197359827603,0
"ACAN",24,24,NA,0.0171897531036664,0
"ACOT6",15,15,NA,0.0103322931910791,0
"ACR",10,10,NA,0.00704673654097687,0
"ACTA1",38,38,NA,0.0249952078151588,0
"ACTRT1",7,7,NA,0.00530240422387885,0
"ADAM18",11,11,NA,0.00700512805728628,0
"ADAM29",7,7,NA,0.00557345786127818,0
"ADAM32",14,14,NA,0.0102399918688517,0
"ADAM33",27,27,NA,0.0194813138187426,0
"ADIG",24,24,NA,0.0164065349676385,0
"ADPRHL1",28,28,NA,0.0184703686018452,0
"AKAP4",18,18,NA,0.0119576020416383,0
"AMMECR1",24,24,NA,0.017230446523075,0
"AMPH",46,46,NA,0.0318566754303886,0
"ANO2",40,40,NA,0.027308520169455,0
"ASIP",11,11,NA,0.00809171918266664,0
"ATP12A",39,39,NA,0.0258236155198918,0
"ATP13A4",12,12,NA,0.00883832823868231,0
"ATP1B4",10,10,NA,0.00761231753508201,0
"ATXN3L",9,9,NA,0.00677693284321653,0
"ATXN8OS",29,29,NA,0.0209113870976424,0
"B3GALT5",13,13,NA,0.00935624223518048,0
"BCL2L14",33,33,NA,0.0231313681150208,0
"BIVM-ERCC5",11,11,NA,0.0076934212533674,0
"BNIPL",19,19,NA,0.0135469734147358,0
"BPIFA3",7,7,NA,0.00485092725173763,0
"BTNL8",11,11,NA,0.00787617917222945,0
"C10ORF12",10,10,NA,0.00709531229547677,0
"C11orf71",19,19,NA,0.0127428772991656,0
"C12ORF54",6,6,NA,0.00426755745190765,0
"C14ORF183",27,27,NA,0.018015223455997,0
"C14orf169",25,25,NA,0.0168424897411526,0
"C15orf59",12,12,NA,0.0089741398751121,0
"C16ORF78",8,8,NA,0.00603287527903533,0
"C17ORF47",9,9,NA,0.00699265218389729,0
"C17ORF50",11,11,NA,0.00793594911694631,0
"C17ORF78",5,5,NA,0.00370765447828512,0
"C19ORF38",11,11,NA,0.00747943900767271,0
"C19ORF45",14,14,NA,0.0103213476975843,0
"C1QTNF4",27,27,NA,0.0190712482684694,0
"C1QTNF8",19,19,NA,0.0135447550137447,0
"C20ORF202",14,14,NA,0.0101851344262554,0
"C21ORF37",35,35,NA,0.0225891380530858,0
"C2ORF80",7,7,NA,0.00547728456509822,0
"C4ORF45",11,11,NA,0.00687672349042886,0
"C4orf46",25,25,NA,0.017432525736244,0
"C6ORF118",28,28,NA,0.0201919940355677,0
"C7orf60",23,23,NA,0.0153344397658442,0
"C8ORF48",26,26,NA,0.0193577114186835,0
"C9",15,15,NA,0.0112666810158659,0
"C9orf171",12,12,NA,0.00904176438192165,0
"CA10",32,32,NA,0.022772491743475,0
"CABP4",13,13,NA,0.00981838685341557,0
"CACNA1A",29,29,NA,0.020566529448833,0
"CACNG1",20,20,NA,0.0138094643922833,0
"CAPN6",19,19,NA,0.0137857067163631,0
"CC2D2A",27,27,NA,0.0191361841174875,0
"CCDC144NL",12,12,NA,0.00877992627985574,0
"CCDC172",24,24,NA,0.017189709071877,0
"CCDC33",21,21,NA,0.0143965972050319,0
"CCDC81",25,25,NA,0.0184157068092451,0
"CCIN",30,30,NA,0.0201470513043644,0
"CCL18",9,9,NA,0.00664255466443215,0
"CCL19",12,12,NA,0.0083349096965585,0
"CCL7",13,13,NA,0.00933492295011472,0
"CCM2L",14,14,NA,0.0104189716206337,0
"CCR3",24,24,NA,0.0162068395661172,0
"CD3E",15,15,NA,0.0103369378877048,0
"CD4",17,17,NA,0.0124652555840498,0
"CDH12",28,28,NA,0.0199588497468229,0
"CDH13",43,43,NA,0.0287543766117545,0
"CDH20",6,6,NA,0.00480934637275091,0
"CEACAM4",13,13,NA,0.00910892241657163,0
"CEACAM7",8,8,NA,0.00567147364175252,0
"CHIA",9,9,NA,0.00665551626928638,0
"CHRM5",16,16,NA,0.011734437102046,0
"CHRNA10",18,18,NA,0.0126700534345592,0
"CHST5",18,18,NA,0.012775482710901,0
"CLDN20",22,22,NA,0.0149548788424092,0
"CLEC12B",15,15,NA,0.0108017639027729,0
"CLEC1B",5,5,NA,0.0038840326112586,0
"CLLU1OS",11,11,NA,0.00828303639365741,0
"CNTF",12,12,NA,0.00818837766434111,0
"CNTRL",9,9,NA,0.00656738571839789,0
"COL22A1",40,40,NA,0.0281025799157518,0
"CORT",19,19,NA,0.0132241628846282,0
"CPAMD8",29,29,NA,0.0203260309727694,0
"CRHR2",23,23,NA,0.0162633190145075,0
"CSNK1A1P1",28,28,NA,0.0206399292178687,0
"CTSL3P",24,24,NA,0.0178536099568023,0
"CWH43",27,27,NA,0.0187797627079549,0
"CXCL13",9,9,NA,0.00651307406091783,0
"CXCR2",15,15,NA,0.0110021640895606,0
"CXORF28",21,21,NA,0.0139994035049655,0
"CYP1A2",16,16,NA,0.0115611293218685,0
"CYP3A4",13,13,NA,0.00999578199181079,0
"CYP4B1",14,14,NA,0.00993352440569383,0
"CYTL1",26,26,NA,0.019723220870534,0
"D21S2088E",19,19,NA,0.0139111811408864,0
"DACH2",31,31,NA,0.0213298760040417,0
"DAND5",38,38,NA,0.0256292323245822,0
"DAOA",13,13,NA,0.00883862002694334,0
"DAOA-AS1",4,4,NA,0.00319589630233993,0
"DAPL1",22,22,NA,0.0148764522869395,0
"DBH",26,26,NA,0.0183826631985126,0
"DCDC2B",28,28,NA,0.0196947200693519,0
"DCST1",12,12,NA,0.00823971669622708,0
"DCST2",10,10,NA,0.00667167839024346,0
"DCX",22,22,NA,0.0151085280033249,0
"DEFA5",8,8,NA,0.00549670896012778,0
"DEFB112",6,6,NA,0.00454768757539374,0
"DEFB113",9,9,NA,0.00669113678577001,0
"DEFB116",5,5,NA,0.00378539822091195,0
"DEFB123",12,12,NA,0.00853962121807053,0
"DEFB127",9,9,NA,0.00642079152523323,0
"DISC2",13,13,NA,0.00965659826471468,0
"DKFZP586I1420",11,11,NA,0.00794147062472948,0
"DLEU2L",11,11,NA,0.00838541575717412,0
"DPEP1",22,22,NA,0.0158768588803942,0
"DPPA2",19,19,NA,0.0126770803986761,0
"DPRX",7,7,NA,0.00550606697638226,0
"DRICH1",10,10,NA,0.00723669806059442,0
"DSPP",10,10,NA,0.00756600935888932,0
"DUXA",6,6,NA,0.0038865641077974,0
"ECSCR",24,24,NA,0.0165769236286814,0
"EDDM3A",7,7,NA,0.00488135248741236,0
"EGFL6",15,15,NA,0.0109224535486944,0
"ERICH3",21,21,NA,0.01496469415912,0
"FABP12",14,14,NA,0.0104891122783219,0
"FABP7",15,15,NA,0.011230694413921,0
"FAM107A",28,28,NA,0.0194210112331559,0
"FAM110D",18,18,NA,0.0130442859141432,0
"FAM13A-AS1",5,5,NA,0.00381260836280727,0
"FAM180A",13,13,NA,0.00963393220191183,0
"FAM205A",7,7,NA,0.00500990225451813,0
"FAM227A",15,15,NA,0.0107063800850565,0
"FAM228A",11,11,NA,0.00754479812587477,0
"FAM92A1P2",9,9,NA,0.00630163792703434,0
"FCGR3A",5,5,NA,0.00377833224124254,0
"FER1L5",21,21,NA,0.015528549002002,0
"FERD3L",34,34,NA,0.0238958949362766,0
"FGD5",13,13,NA,0.00907475837341755,0
"FGF17",26,26,NA,0.01713070749616,0
"FITM1",32,32,NA,0.0204787184169075,0
"FLJ12825",18,18,NA,0.0111734892424269,0
"FLJ46066",13,13,NA,0.0087618416187245,0
"FMO1",11,11,NA,0.00776792334263899,0
"FOXE3",25,25,NA,0.0179241504581855,0
"FOXI2",35,35,NA,0.0254541743157377,0
"FREM1",35,35,NA,0.0238631206456263,0
"FRG2C",14,14,NA,0.00992268786948929,0
"G6PC2",14,14,NA,0.00941281428432286,0
"GAB4",21,21,NA,0.0146387367732101,0
"GABRA1",32,32,NA,0.0230048685777006,0
"GABRG1",23,23,NA,0.0164938952669289,0
"GABRG3",26,26,NA,0.0183326240275896,0
"GABRP",14,14,NA,0.0101256603579598,0
"GAL3ST3",31,31,NA,0.0211908727132227,0
"GAPT",16,16,NA,0.0116439357088986,0
"GJB5",31,31,NA,0.0212974160632309,0
"GLIS3-AS1",14,14,NA,0.00964117561837427,0
"GLRA4",21,21,NA,0.0150470815226915,0
"GNLY",12,12,NA,0.00893547867094114,0
"GNRHR",10,10,NA,0.00726603733141443,0
"GOLGA2P5",10,10,NA,0.00648003706343389,0
"GP5",30,30,NA,0.0206386564005712,0
"GPR110",21,21,NA,0.0140577084554029,0
"GPR119",24,24,NA,0.0159089703113049,0
"GPR173",28,28,NA,0.0208720365140009,0
"GPR22",17,17,NA,0.0124879405467518,0
"GPRIN3",42,42,NA,0.0278786168733448,0
"GRIA3",26,26,NA,0.0185210429963119,0
"GRK7",10,10,NA,0.00740743552407465,0
"GSDMA",13,13,NA,0.00922131737227919,0
"GSTM5",16,16,NA,0.0108260417692323,0
"GUCA2B",24,24,NA,0.0156580434345291,0
"GUCY2F",6,6,NA,0.00453944336978527,0
"GVINP1",10,10,NA,0.00693273855303792,0
"GZMB",13,13,NA,0.00932560799562146,0
"H2BFM",10,10,NA,0.00755270420795336,0
"HIGD1C",20,20,NA,0.01370862340684,0
"HK3",25,25,NA,0.016690205923488,0
"HNRNPA3P1",6,6,NA,0.00437536307512179,0
"HS6ST2",15,15,NA,0.0107658831358029,0
"HSP90B3P",11,11,NA,0.0077491908377099,0
"HSPA7",27,27,NA,0.0189066543530107,0
"HTR1F",4,4,NA,0.00315406437641599,0
"HTR4",17,17,NA,0.0122016334823157,0
"IAPP",9,9,NA,0.00687101269873313,0
"IFNB1",13,13,NA,0.00949672368576636,0
"IFNL2",12,12,NA,0.00927184409942948,0
"IL1RAPL2",29,29,NA,0.0208429911826711,0
"IL2",14,14,NA,0.00990891821506546,0
"IL25",14,14,NA,0.00997428482603382,0
"INE1",17,17,NA,0.0119688580375012,0
"IQCF5",14,14,NA,0.00950347160528703,0
"IQCJ",10,10,NA,0.00760307174619406,0
"IQCJ-SCHIP1",10,10,NA,0.00760307174619406,0
"ITGB6",22,22,NA,0.0138876837374867,0
"ITIH6",6,6,NA,0.00453962284394194,0
"KALRN",13,13,NA,0.00798180914056459,0
"KCNIP4-IT1",5,5,NA,0.00367457876857583,0
"KCNK3",38,38,NA,0.0267592210963823,0
"KCNQ1",33,33,NA,0.0224682143156092,0
"KCNQ2",26,26,NA,0.018995757352008,0
"KCNV1",39,39,NA,0.0269871963783374,0
"KLHL31",24,24,NA,0.0165543394508635,0
"KLK15",16,16,NA,0.0107146640760136,0
"KNCN",29,29,NA,0.0204525177211374,0
"KRT76",5,5,NA,0.00361531679265686,0
"KRTAP1-3",10,10,NA,0.00674682694736362,0
"KRTAP10-8",14,14,NA,0.00990059181090875,0
"KRTAP13-4",9,9,NA,0.00674142200965667,0
"KRTAP19-1",8,8,NA,0.00581329221860878,0
"KRTAP21-2",11,11,NA,0.00804867063679548,0
"KRTAP22-2",11,11,NA,0.00723283250068966,0
"KRTAP24-1",8,8,NA,0.00567528394879087,0
"KRTAP26-1",7,7,NA,0.00477882249439432,0
"KRTAP5-9",17,17,NA,0.0117035870074824,0
"KRTAP9-3",13,13,NA,0.00890085068777481,0
"LARP4B",26,26,NA,0.0166195078936367,0
"LCE1F",13,13,NA,0.00963341158165501,0
"LCE5A",5,5,NA,0.00379150856962613,0
"LCN9",15,15,NA,0.010364418340073,0
"LELP1",5,5,NA,0.00338208416492814,0
"LGALS7B",14,14,NA,0.0104702881937975,0
"LILRA5",11,11,NA,0.0076287503412847,0
"LILRB5",6,6,NA,0.00444572418775588,0
"LINC00158",11,11,NA,0.0078964302664331,0
"LINC00311",21,21,NA,0.0143631113363497,0
"LINC00312",14,14,NA,0.00973308390235363,0
"LINC00317",9,9,NA,0.00687199217279353,0
"LINC00347",12,12,NA,0.00857966374475317,0
"LINC00442",4,4,NA,0.00308611454816202,0
"LINC00486",28,28,NA,0.0192725478535505,0
"LINC00514",13,13,NA,0.009461169447169,0
"LINC00593",9,9,NA,0.00685708969018731,0
"LINC00696",15,15,NA,0.0110572180647122,0
"LINGO2",14,14,NA,0.00996640567071601,0
"LIPJ",4,4,NA,0.00320524515333248,0
"LIX1",36,36,NA,0.0239592118376844,0
"LMX1A",26,26,NA,0.0186097348737594,0
"LOC100129935",10,10,NA,0.00746144484614516,0
"LOC100130238",40,40,NA,0.0263345737015815,0
"LOC100130705",23,23,NA,0.0165090482939796,0
"LOC100130872",27,27,NA,0.0181810604231878,0
"LOC100130899",17,17,NA,0.0120859042523892,0
"LOC100287010",15,15,NA,0.0101137645521294,0
"LOC100303749",6,6,NA,0.00441594652208803,0
"LOC100500773",9,9,NA,0.00668764918407968,0
"LOC100506122",9,9,NA,0.00647401398314632,0
"LOC100506136",18,18,NA,0.0116799568195552,0
"LOC100507391",9,9,NA,0.00670299828983756,0
"LOC1720",7,7,NA,0.005402558278284,0
"LOC253044",13,13,NA,0.00892608310571236,0
"LOC283070",7,7,NA,0.00505968076843916,0
"LOC284933",6,6,NA,0.00424496370550525,0
"LOC340074",6,6,NA,0.00434509792870433,0
"LOC341056",9,9,NA,0.00666404548812029,0
"LOC389033",25,25,NA,0.0178423884663684,0
"LOC440173",26,26,NA,0.0179659616388873,0
"LOC494127",8,8,NA,0.00623802933122538,0
"LOC646813",4,4,NA,0.0029075584527648,0
"LOC93432",13,13,NA,0.00936381639048839,0
"LOR",20,20,NA,0.0134899547597714,0
"LRIT2",18,18,NA,0.0128717353365,0
"LRRC55",26,26,NA,0.0179944071600561,0
"LRRC74A",14,14,NA,0.010407543789562,0
"LSMEM2",15,15,NA,0.010164538868756,0
"LY6G6C",22,22,NA,0.0149627847807389,0
"MAGEB16",11,11,NA,0.00819285583395004,0
"MAGEB18",4,4,NA,0.00320142296559121,0
"MAGEE1",27,27,NA,0.0198558325582669,0
"MBD3L1",3,3,NA,0.00209403444377266,0
"MCM9",26,26,NA,0.0182757607574585,0
"MEG8",11,11,NA,0.00724581155672718,0
"MEIS3P1",14,14,NA,0.010245927192346,0
"MGC16142",4,4,NA,0.00304415622983823,0
"MIR1203",11,11,NA,0.00717628757136758,0
"MIR122",9,9,NA,0.00706352479052458,0
"MIR1256",6,6,NA,0.00454131919884342,0
"MIR1264",10,10,NA,0.00668059571126592,0
"MIR1266",13,13,NA,0.00963900941959639,0
"MIR1279",15,15,NA,0.0107982564229638,0
"MIR133A1",12,12,NA,0.00835361805107524,0
"MIR147A",7,7,NA,0.00539181660695379,0
"MIR181A2",13,13,NA,0.00869984838778882,0
"MIR1911",7,7,NA,0.00533392023550389,0
"MIR1912",8,8,NA,0.0052607905274342,0
"MIR196A2",23,23,NA,0.0153191353994409,0
"MIR204",10,10,NA,0.00721759318204381,0
"MIR208B",13,13,NA,0.00937600125834685,0
"MIR2114",12,12,NA,0.00840765458495083,0
"MIR29B2",10,10,NA,0.00748680758966082,0
"MIR29C",17,17,NA,0.0118505119236466,0
"MIR3115",15,15,NA,0.0108386248269266,0
"MIR3136",6,6,NA,0.00456241035654912,0
"MIR3146",14,14,NA,0.00961462917045709,0
"MIR3201",7,7,NA,0.00521541156612383,0
"MIR328",10,10,NA,0.00700711313698836,0
"MIR3591",8,8,NA,0.00623704067667506,0
"MIR3619",16,16,NA,0.01044283964878,0
"MIR362",10,10,NA,0.00756064016410577,0
"MIR3658",13,13,NA,0.00839110862666527,0
"MIR3677",38,38,NA,0.0251633641079182,0
"MIR3691",14,14,NA,0.0103508753987057,0
"MIR3714",21,21,NA,0.0137550059742957,0
"MIR3911",16,16,NA,0.0107560320384678,0
"MIR3942",8,8,NA,0.00597391474440146,0
"MIR3978",26,26,NA,0.0173665830571089,0
"MIR4263",15,15,NA,0.0104468854524427,0
"MIR4275",8,8,NA,0.00594386522172969,0
"MIR4277",21,21,NA,0.0148922885843623,0
"MIR4284",14,14,NA,0.00985858967924004,0
"MIR4291",19,19,NA,0.0132872322724683,0
"MIR4295",15,15,NA,0.0100854348694445,0
"MIR4298",17,17,NA,0.0112457132939278,0
"MIR4299",7,7,NA,0.00532221492759734,0
"MIR4417",7,7,NA,0.00498951753618115,0
"MIR4458",15,15,NA,0.0105932963767101,0
"MIR4460",13,13,NA,0.00877655999846869,0
"MIR4473",8,8,NA,0.00554117734536546,0
"MIR4534",11,11,NA,0.00728957179657344,0
"MIR4535",10,10,NA,0.00705136880190049,0
"MIR4639",17,17,NA,0.0122175872171109,0
"MIR4644",16,16,NA,0.0116669936116838,0
"MIR4670",12,12,NA,0.00731955202207656,0
"MIR4682",6,6,NA,0.00434032089243665,0
"MIR4691",12,12,NA,0.00853886747058961,0
"MIR4693",8,8,NA,0.0053903254079453,0
"MIR4694",7,7,NA,0.00445968522168216,0
"MIR4699",10,10,NA,0.00733821981037936,0
