Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006865~amino acid transport	5	0.7936507936507936	0.05122381150044061	SLC6A6, SLC6A15, SLC6A13, SLC6A1, SLC7A10	589	46	19256	3.553554292463276	1.0	0.9722414222287575	0.9638164532319745
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	5	0.7936507936507936	0.05122381150044061	MMP3, MMP19, NOXO1, LCP1, CTSS	589	46	19256	3.553554292463276	1.0	0.9722414222287575	0.9638164532319745
UP_KW_MOLECULAR_FUNCTION	KW-0681~Retinal protein	3	0.4761904761904762	0.051763370219880436	OPN1SW, RRH, RGR	370	12	11872	8.021621621621621	0.9928672715885815	0.5348881589387645	0.5348881589387645
INTERPRO	IPR036772:SRCR-like_dom_sf	4	0.6349206349206349	0.05210768636945816	CD6, CD5, HPN, TMPRSS13	627	28	20603	4.694235588972431	1.0	1.0	0.9895901106050748
INTERPRO	IPR001190:SRCR	4	0.6349206349206349	0.05210768636945816	CD6, CD5, HPN, TMPRSS13	627	28	20603	4.694235588972431	1.0	1.0	0.9895901106050748
INTERPRO	IPR017448:SRCR-like_dom	4	0.6349206349206349	0.05210768636945816	CD6, CD5, HPN, TMPRSS13	627	28	20603	4.694235588972431	1.0	1.0	0.9895901106050748
BIOCARTA	h_no2il12Pathway:NO2-dependent IL 12 Pathway in NK cells	4	0.6349206349206349	0.0521903579668109	CD2, CXCR3, CCR5, CD3D	84	17	1623	4.546218487394958	0.999870452973575	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	15	2.380952380952381	0.05245502219957471	ECM1, AMBP, ANXA2, MMP3, COL1A1, VCAN, ADAMTS1, ADAMTSL4, ADAMTS17, COL9A1, EMILIN2, TIMP3, MMP19, WNT4, IMPG2	557	278	17910	1.7349495627914184	0.9065901444810088	0.2564467751979208	0.22730509619815706
GOTERM_BP_DIRECT	GO:0042832~defense response to protozoan	4	0.6349206349206349	0.05273858944669655	CLEC7A, ARG1, NKG7, BATF	589	28	19256	4.670385641523163	1.0	0.9944498729001278	0.9858324563238702
INTERPRO	IPR000884:TSP1_rpt	6	0.9523809523809524	0.05280589064676153	ADAMTS1, ADAMTSL4, ADAMTS17, ADGRB1, RSPO1, CFP	627	67	20603	2.9426551453260017	1.0	1.0	0.9895901106050748
UP_SEQ_FEATURE	DOMAIN:MARVEL	4	0.6349206349206349	0.053005050961770495	CMTM5, MALL, MYADM, SYP	608	29	20562	4.664700544464609	1.0	1.0	0.9964525029562475
GOTERM_CC_DIRECT	GO:0000793~condensed chromosome	4	0.6349206349206349	0.05304971467846475	TOP2A, NCAPG, MKI67, PAM	607	29	20521	4.663068795091746	0.9999999999958944	0.4115631090377668	0.38931645449518487
UP_SEQ_FEATURE	DOMAIN:Ig-like V-type	9	1.4285714285714286	0.0541307249427872	CD2, VCAN, CADM3, CEACAM1, CD300A, NFAM1, CD300LD, PILRA, THY1	608	139	20562	2.1897245361605453	1.0	1.0	0.9964525029562475
UP_KW_DOMAIN	KW-1133~Transmembrane helix	204	32.38095238095238	0.05423063895642511	IFITM1, PGAP2, CLEC10A, RRH, AQP4, ABCA13, KRTCAP3, NIPAL2, LRAT, CXADR, KCNK10, SLC6A15, SLC35C1, SLC6A13, CACNA2D3, MCEMP1, CH25H, SLC5A9, ADGRB1, MALL, EPHA1, PFN2, IGSF6, IGSF3, SLC45A1, HPN, IL20RB, CEND1, ART4, KLRK1, RHOT1, TSPAN8, SLAMF8, KCNMB4, ST8SIA5, TSPAN1, TRPM3, TMEM184A, SDR42E1, CADM3, LRRN3, PILRA, GPR137B, COL1A1, FA2H, SLC6A6, ARMC10, FXYD3, FXYD6, FXYD5, PAM, SCN2B, ACHE, CLIC4, NRSN1, CCDC127, SLC6A1, SLC7A10, VSIG10L, CD3D, SERP2, GPR132, GSG1, CCR5, BBS4, CCR2, CD52, FCER1G, TNFRSF12A, NFAM1, SLC35G2, SYP, IL17RC, GJD2, TLR1, CEACAM1, B3GNT8, MDFIC, RDH5, CD48, TLR6, RGR, CHST5, HCST, VAMP2, PTGER4, LILRA6, GRAMD1B, SELPLG, PTAFR, NDUFA4L2, UCP1, CXCR4, CXCR6, ATP6AP1L, CXCR3, CXCR2, HAS2, ATP6V0E2, LRRC25, LRRC26, GABRA1, IL10RA, LILRB4, AADAC, FAP, TMEM54, GPAM, ZDHHC9, RNF149, SLC28A2, GALNT12, MTCH2, FAIM2, IL1RAP, CELSR1, FAM162A, DUOXA1, CCRL2, SLC16A8, ENPP3, SLC16A3, DGAT2, CD300A, CYBA, MPEG1, ARMCX3, TYROBP, CLEC4D, MYADM, PTPRCAP, TCTA, RELL2, CLEC4E, SLC27A3, NDRG4, KCNE2, CSF2RB, GPR84, ADIPOR1, TMEM243, MAN2A1, CLEC7A, CD300LD, SLC15A3, IMPG2, GGT7, SLC52A3, NKG7, NSG1, TMPRSS13, PTPRC, SELL, NSG2, FES, REEP4, EBPL, CSPG5, SERINC2, FGFR3, KCNK6, PODXL2, ITGB2, TCIRG1, SPN, ADGRE1, ADGRE5, ITGB7, QRFPR, SVOP, TRPC3, TNFRSF18, ABCC6, TMPRSS11E, TNFRSF1B, TRIM59, LTB, SLC25A12, SEC22C, NDUFB8, CLEC12A, RRBP1, ATP10A, ATP2C2, IL2RG, MUC1, CLMP, ERBB3, ERBB2, S1PR5, GALNT6, SEMA4D, KCNJ13, CMTM5, PCDH8, GDAP1, CD2, OPN1SW, EVI2A, TSPAN13, CD6, CD5, IL2RB, SLC25A33	462	5885	14600	1.0954550971543324	0.7780774183694632	0.244037875303913	0.244037875303913
GOTERM_MF_DIRECT	GO:0070492~oligosaccharide binding	3	0.4761904761904762	0.0545279644547384	SELL, ITLN1, REG3G	605	12	18883	7.802892561983472	1.0	0.8659477261254391	0.8564201839064551
GOTERM_MF_DIRECT	GO:0046790~virion binding	3	0.4761904761904762	0.0545279644547384	ANXA2, PTX3, ANXA9	605	12	18883	7.802892561983472	1.0	0.8659477261254391	0.8564201839064551
GOTERM_CC_DIRECT	GO:0001931~uropod	3	0.4761904761904762	0.054759427635530385	SPN, PSTPIP1, SELPLG	607	13	20521	7.801672791788112	0.9999999999982786	0.41808388401095425	0.39548475514549725
GOTERM_MF_DIRECT	GO:0019894~kinesin binding	5	0.7936507936507936	0.05504802170968562	KLC3, STAU2, RAB29, MAPK8IP2, ACTB	605	45	18883	3.467952249770432	1.0	0.8659477261254391	0.8564201839064551
GOTERM_CC_DIRECT	GO:0034774~secretory granule lumen	8	1.2698412698412698	0.05636558589758207	PYCARD, FGR, ARHGAP9, CDA, HK3, GMFG, CTSH, ARPC5	607	116	20521	2.331534397545873	0.9999999999992404	0.41841805928275144	0.39580086688908916
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	12	1.9047619047619049	0.0565429809841556	ECM1, VCAN, LRRN3, ADAMTS1, ADAMTS17, MMP3, TIMP3, MMP19, PTX3, MUC5B, WNT4, IMPG2	607	216	20521	1.878180486911953	0.999999999999306	0.41841805928275144	0.39580086688908916
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	6	0.9523809523809524	0.056586716768661255	PTGER4, FGR, IL1B, NFAM1, CLEC4E, BATF	589	68	19256	2.8846499550584244	1.0	1.0	0.9916782246879334
OMIM_DISEASE	136880~Fundus albipunctatus	2	0.31746031746031744	0.057480628276853726	RDH5, RLBP1	177	2	6035	34.09604519774011	0.9999999437839415	1.0	1.0
OMIM_DISEASE	609423~HIV infection, susceptibility/resistance to	2	0.31746031746031744	0.057480628276853726	CCR5, CCR2	177	2	6035	34.09604519774011	0.9999999437839415	1.0	1.0
OMIM_DISEASE	613659~Gastric cancer risk after H. pylori infection	2	0.31746031746031744	0.057480628276853726	IL1RN, IL1B	177	2	6035	34.09604519774011	0.9999999437839415	1.0	1.0
GOTERM_BP_DIRECT	GO:0045453~bone resorption	4	0.6349206349206349	0.05753734082908351	LRRK1, RAC2, ACP5, TCIRG1	589	29	19256	4.509337860780985	1.0	1.0	0.9916782246879334
GOTERM_MF_DIRECT	GO:1990837~sequence-specific double-stranded DNA binding	26	4.1269841269841265	0.05754311113350624	RARG, CEBPE, BARX2, ELK3, SIX6, SIX2, E2F2, MYBL2, SOX7, PITX1, E2F8, OSR2, NFE2, KLF3, ISL1, SCRT1, KLF2, BATF, DMRTA2, ISL2, ELF3, ELF4, SNAI1, RARA, VSX1, ATF4	605	559	18883	1.4517009417643667	1.0	0.8881182057963793	0.8783467340944632
INTERPRO	IPR027430:Retinal_BS	3	0.4761904761904762	0.05761293222384771	OPN1SW, RRH, RGR	627	13	20603	7.582995951417003	1.0	1.0	0.9895901106050748
KEGG_PATHWAY	hsa04728:Dopaminergic synapse	9	1.4285714285714286	0.05778169754825756	GNG3, PLCB3, PRKCB, GNB1, CALML4, GNB5, CALM1, ATF4, GNG13	275	132	8662	2.147603305785124	0.9999999421331149	0.42575987667137144	0.39838959888535475
GOTERM_BP_DIRECT	GO:0090181~regulation of cholesterol metabolic process	3	0.4761904761904762	0.058123253845813155	ACADL, NR1H4, TTC39B	589	13	19256	7.5444691132297255	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0030174~regulation of DNA-dependent DNA replication initiation	3	0.4761904761904762	0.058123253845813155	GMNN, MCM3, MCM5	589	13	19256	7.5444691132297255	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0097178~ruffle assembly	3	0.4761904761904762	0.058123253845813155	SH3BP1, INPP5K, AIF1	589	13	19256	7.5444691132297255	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0043922~negative regulation by host of viral transcription	3	0.4761904761904762	0.058123253845813155	CCL4, CCL3, INPP5K	589	13	19256	7.5444691132297255	1.0	1.0	0.9916782246879334
UP_SEQ_FEATURE	MUTAGEN:S->A: Abolished protease activity.	2	0.31746031746031744	0.058170884265221434	FAM111A, GZMA	608	2	20562	33.81907894736842	1.0	1.0	0.9964525029562475
UP_SEQ_FEATURE	REGION:Basolateral sorting signal	2	0.31746031746031744	0.058170884265221434	SLC16A8, SLC16A3	608	2	20562	33.81907894736842	1.0	1.0	0.9964525029562475
UP_SEQ_FEATURE	SITE:Cleavage; by ACE and MME	2	0.31746031746031744	0.058170884265221434	NTS, TAC1	608	2	20562	33.81907894736842	1.0	1.0	0.9964525029562475
UP_SEQ_FEATURE	REGION:LIM-binding domain (LID)	2	0.31746031746031744	0.058170884265221434	ISL2, ISL1	608	2	20562	33.81907894736842	1.0	1.0	0.9964525029562475
GOTERM_CC_DIRECT	GO:0038143~ERBB3:ERBB2 complex	2	0.31746031746031744	0.05819078217088364	ERBB3, ERBB2	607	2	20521	33.80724876441516	0.9999999999997007	0.42408736703325806	0.4011637255720008
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	5	0.7936507936507936	0.05828750827290021	SPN, ARG1, IL20RB, PTPN6, LILRB4	589	48	19256	3.4054895302773063	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	9	1.4285714285714286	0.05918519152057808	PYCARD, COL1A1, TRADD, CCL4, CCL3, INPP5K, HAS2, CCL17, KLF2	589	137	19256	2.1476955869778047	1.0	1.0	0.9916782246879334
INTERPRO	IPR047244:ISL1/2-like_LIM1	2	0.31746031746031744	0.059846096456450844	ISL2, ISL1	627	2	20603	32.859649122807014	1.0	1.0	0.9895901106050748
INTERPRO	IPR037781:SKAP_fam	2	0.31746031746031744	0.059846096456450844	SKAP1, SKAP2	627	2	20603	32.859649122807014	1.0	1.0	0.9895901106050748
INTERPRO	IPR047169:ISL1/2-like	2	0.31746031746031744	0.059846096456450844	ISL2, ISL1	627	2	20603	32.859649122807014	1.0	1.0	0.9895901106050748
INTERPRO	IPR020977:Beta-casein-like	2	0.31746031746031744	0.059846096456450844	KRTCAP3, TMEM54	627	2	20603	32.859649122807014	1.0	1.0	0.9895901106050748
GOTERM_BP_DIRECT	GO:0044793~negative regulation by host of viral process	2	0.31746031746031744	0.06014096770780651	PTX3, LTF	589	2	19256	32.692699490662136	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0002431~Fc receptor mediated stimulatory signaling pathway	2	0.31746031746031744	0.06014096770780651	LYN, FCER1G	589	2	19256	32.692699490662136	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:2000473~positive regulation of hematopoietic stem cell migration	2	0.31746031746031744	0.06014096770780651	PTPRC, CCR2	589	2	19256	32.692699490662136	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0007039~protein catabolic process in the vacuole	2	0.31746031746031744	0.06014096770780651	CPA2, TCIRG1	589	2	19256	32.692699490662136	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0030887~positive regulation of myeloid dendritic cell activation	2	0.31746031746031744	0.06014096770780651	CD2, CLEC4D	589	2	19256	32.692699490662136	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0061756~leukocyte adhesion to vascular endothelial cell	2	0.31746031746031744	0.06014096770780651	LRG1, CCR2	589	2	19256	32.692699490662136	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0001808~negative regulation of type IV hypersensitivity	2	0.31746031746031744	0.06014096770780651	SPN, IL20RB	589	2	19256	32.692699490662136	1.0	1.0	0.9916782246879334
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 1	12	1.9047619047619049	0.061005402868700216	LILRA6, CADM3, CEACAM1, CLMP, CXADR, IGSF3, NTM, CD48, IL1RAP, FGFR3, LILRB4, VSIG10L	608	219	20562	1.8531002162941599	1.0	1.0	0.9964525029562475
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 2	12	1.9047619047619049	0.061005402868700216	LILRA6, CADM3, CEACAM1, CLMP, CXADR, IGSF3, NTM, CD48, IL1RAP, FGFR3, LILRB4, VSIG10L	608	219	20562	1.8531002162941599	1.0	1.0	0.9964525029562475
UP_KW_BIOLOGICAL_PROCESS	KW-0945~Host-virus interaction	30	4.761904761904762	0.06104948125406953	SELPLG, KHDRBS3, UBA7, CXCR4, SAMHD1, IL2RG, CCR5, CCR2, ZBP1, LYN, CXADR, SYK, AMBP, ANXA2, KRT7, PILRA, CCNA2, FAM111A, HCK, DOK2, KRT19, PTPRC, MDFIC, ZDHHC9, LCK, GNB1, IL2RB, BIRC5, CALM1, HSPA1B	359	687	11447	1.3923927454963447	0.9990211916091987	0.6104948125406953	0.5938449540168581
KEGG_PATHWAY	hsa04514:Cell adhesion molecules	10	1.5873015873015872	0.061058875530485245	CD2, SPN, VCAN, CADM3, SELPLG, PTPRC, SELL, CD6, ITGB2, ITGB7	275	157	8662	2.0062536189924725	0.9999999781857095	0.4310777983438392	0.40336565416459236
GOTERM_MF_DIRECT	GO:0022857~transmembrane transporter activity	10	1.5873015873015872	0.061456706616684134	SLC6A6, SLC5A9, SVOP, SLC45A1, SLC6A15, UCP1, SLC6A13, SLC6A1, SLC7A10, SLC16A3	605	155	18883	2.0136496934150894	1.0	0.9056799937893705	0.8957152994811746
GOTERM_CC_DIRECT	GO:0045335~phagocytic vesicle	6	0.9523809523809524	0.06156730496199695	RAB32, CDC42, NOD1, CORO1A, CTSS, MPEG1	607	72	20521	2.8172707303679294	0.9999999999999468	0.4419981147271721	0.41810632474191955
INTERPRO	IPR008253:Marvel	4	0.6349206349206349	0.061799120745588194	CMTM5, MALL, MYADM, SYP	627	30	20603	4.381286549707602	1.0	1.0	0.9895901106050748
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	23	3.650793650793651	0.061806806119036654	OSR2, FOXC1, RARG, CEBPE, HPN, IL2RG, NTS, NR2E3, CNN2, BMP2, TYROBP, ERBB3, CLEC7A, IL1B, ERBB2, CCL3, AGR2, RARA, PKP1, CTSH, TLR6, HSPA1B, ATF4	589	505	19256	1.4889744322479788	1.0	1.0	0.9916782246879334
UP_SEQ_FEATURE	DOMAIN:TSP type-1 4	4	0.6349206349206349	0.06247918453357417	ADAMTSL4, ADAMTS17, ADGRB1, CFP	608	31	20562	4.363752122241086	1.0	1.0	0.9964525029562475
UP_SEQ_FEATURE	DOMAIN:EF-hand 5	3	0.4761904761904762	0.06262865921917934	CALB2, SCGN, CALB1	608	14	20562	7.2469454887218046	1.0	1.0	0.9964525029562475
GOTERM_MF_DIRECT	GO:0099534~calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration	2	0.31746031746031744	0.06295139297294927	CALB2, CALB1	605	2	18883	31.21157024793388	1.0	0.9056799937893705	0.8957152994811746
GOTERM_MF_DIRECT	GO:0001872~(1->3)-beta-D-glucan binding	2	0.31746031746031744	0.06295139297294927	CLEC7A, PTX3	605	2	18883	31.21157024793388	1.0	0.9056799937893705	0.8957152994811746
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	18	2.857142857142857	0.06304650620385865	CSF3, SYK, OSM, IL2RG, GNG13, COL1A1, VTN, GNG3, ERBB3, IL2RB, ERBB2, GNB1, COL9A1, ITGB7, GNB5, SGK1, FGFR3, ATF4	275	359	8662	1.5792960243099519	0.999999987948259	0.4310777983438392	0.40336565416459236
GOTERM_MF_DIRECT	GO:1901612~cardiolipin binding	3	0.4761904761904762	0.06310973061857472	UCP1, PLEKHN1, RPE65	605	13	18883	7.202670057215513	1.0	0.9056799937893705	0.8957152994811746
UP_SEQ_FEATURE	DOMAIN:PX	5	0.7936507936507936	0.0632658389810384	NCF4, NOXO1, PXDC1, SGK1, SNX20	608	51	20562	3.3155959752321977	1.0	1.0	0.9964525029562475
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	55	8.73015873015873	0.06342652398562015	CLIC4, TRADD, ACTB, PSTPIP1, NEFL, NEFM, BBS7, TNS4, BBS4, TMOD3, DENND2A, ARMC9, NME5, FGR, APBB1IP, HCK, BIRC5, FSCN2, LCP1, ATF4, PFN2, CDCA8, CRMP1, CABP1, MEFV, CORO1A, AIF1, EVPL, CDC42, SNTG2, KLC3, PDLIM2, DZANK1, RAB29, SNCG, NEK8, LRRC26, MARCKSL1, PLK1, KLHL1, RASSF7, ARPC5, PTPN13, DEF6, MZT1, MLLT11, TTC8, BFSP2, BFSP1, FES, UNC119, DYNLRB2, CALM1, HSPA1B, MSRB1	557	1410	17910	1.254249589365522	0.9440446535503046	0.2790767055367287	0.2473634435439186
KEGG_PATHWAY	hsa04664:Fc epsilon RI signaling pathway	6	0.9523809523809524	0.06345999715327988	LYN, FCER1G, SYK, RAC2, LCP2, VAV1	275	68	8662	2.7792513368983958	0.9999999893494251	0.4310777983438392	0.40336565416459236
GOTERM_MF_DIRECT	GO:0048020~CCR chemokine receptor binding	4	0.6349206349206349	0.06433622272454334	CCRL2, CCL4, CCL3, CCL17	605	29	18883	4.305044172128811	1.0	0.9073625894599389	0.8973793824854408
UP_SEQ_FEATURE	TRANSMEM:Helical; Name=9	7	1.1111111111111112	0.06475383265260526	SLC6A6, SLC6A15, ABCC6, SLC6A13, SLC35G2, ATP2C2, SLC6A1	608	96	20562	2.4659745065789473	1.0	1.0	0.9964525029562475
UP_KW_MOLECULAR_FUNCTION	KW-0418~Kinase	32	5.079365079365079	0.06533549872658995	NIM1K, PFKFB4, DGKA, LRRK1, AK4, HK3, ERBB3, GUK1, ERBB2, MKNK2, CKB, TK1, NADK, PDK1, IP6K2, LYN, MAP4K1, NEK8, SYK, PRKCB, SPHK1, PLK1, MAPK8IP2, FGR, HCK, DOK2, FES, LCK, CALM1, SGK1, EPHA1, FGFR3	370	752	11872	1.3653824036802762	0.9981336864762824	0.565316925577979	0.565316925577979
GOTERM_CC_DIRECT	GO:0098793~presynapse	10	1.5873015873015872	0.06566728201752761	CALB2, RAB3A, SPHK1, SLC6A13, AP3S2, GNB5, RAB6B, ACTB, DNM1, PFN2	607	170	20521	1.9886616920244211	0.9999999999999936	0.4644994507416291	0.4393913723231627
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	5	0.7936507936507936	0.06584319496580684	FAP, GZMA, CTSH, GZMB, CTSS	589	50	19256	3.269269949066214	1.0	1.0	0.9916782246879334
INTERPRO	IPR021156:TF_A-like/BEX	3	0.4761904761904762	0.0658965106947155	BEX2, BEX1, TCEAL5	627	14	20603	7.041353383458646	1.0	1.0	0.9895901106050748
KEGG_PATHWAY	hsa04210:Apoptosis	9	1.4285714285714286	0.0664579382539939	TRADD, CTSH, GZMB, BIRC5, CSF2RB, PTPN13, CTSS, ACTB, ATF4	275	136	8662	2.084438502673797	0.9999999956600044	0.4310777983438392	0.40336565416459236
GOTERM_BP_DIRECT	GO:0051764~actin crosslink formation	3	0.4761904761904762	0.06647398161745646	DPYSL3, LCP1, AIF1	589	14	19256	7.0055784622847455	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0009584~detection of visible light	3	0.4761904761904762	0.06647398161745646	OPN1SW, RRH, RGR	589	14	19256	7.0055784622847455	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0034116~positive regulation of heterotypic cell-cell adhesion	3	0.4761904761904762	0.06647398161745646	LCK, IL1B, SKAP1	589	14	19256	7.0055784622847455	1.0	1.0	0.9916782246879334
KEGG_PATHWAY	hsa04725:Cholinergic synapse	8	1.2698412698412698	0.0667352988969391	ACHE, GNG3, PLCB3, PRKCB, GNB1, GNB5, ATF4, GNG13	275	113	8662	2.2299597747385356	0.9999999960064866	0.4310777983438392	0.40336565416459236
GOTERM_MF_DIRECT	GO:0004896~cytokine receptor activity	5	0.7936507936507936	0.06680249429100868	EBI3, IL2RB, IL20RB, CSF2RB, IL2RG	605	48	18883	3.2512052341597797	1.0	0.9261769547465272	0.9159867437529834
GOTERM_CC_DIRECT	GO:0045111~intermediate filament cytoskeleton	5	0.7936507936507936	0.06707924359137206	KRT80, KRT17, KRT7, NEFM, EVPL	607	52	20521	3.2506969965783803	0.9999999999999969	0.4676103792384052	0.4423341425228158
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	27	4.285714285714286	0.0674523478548498	DGKA, LRRK1, AK4, ERBB3, GUK1, ERBB2, MKNK2, CKB, TK1, NADK, PDK1, IP6K2, LYN, MAP4K1, NEK8, SYK, SPHK1, PLK1, MAPK8IP2, FGR, HCK, DOK2, FES, LCK, CALM1, SGK1, FGFR3	589	623	19256	1.4168585654059034	1.0	1.0	0.9916782246879334
UP_SEQ_FEATURE	CARBOHYD:O-linked (GalNAc...) serine	6	0.9523809523809524	0.06757082610629964	SPN, MUC1, PODXL2, CSPG5, CCR5, TNFRSF1B	608	74	20562	2.742087482219061	1.0	1.0	0.9964525029562475
GOTERM_BP_DIRECT	GO:1900017~positive regulation of cytokine production involved in inflammatory response	4	0.6349206349206349	0.06772616274487342	CD6, CLEC7A, TLR6, IL17RC	589	31	19256	4.2184128375047925	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0051281~positive regulation of release of sequestered calcium ion into cytosol	4	0.6349206349206349	0.06772616274487342	CXCL10, CXCL9, CXCR3, THY1	589	31	19256	4.2184128375047925	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:1900745~positive regulation of p38MAPK cascade	4	0.6349206349206349	0.06772616274487342	BMP2, IL1B, SPHK1, RELL2	589	31	19256	4.2184128375047925	1.0	1.0	0.9916782246879334
GOTERM_BP_DIRECT	GO:0035335~peptidyl-tyrosine dephosphorylation	4	0.6349206349206349	0.06772616274487342	DUSP2, PTPN6, PTPN13, DUSP16	589	31	19256	4.2184128375047925	1.0	1.0	0.9916782246879334
UP_KW_MOLECULAR_FUNCTION	KW-0600~Photoreceptor protein	3	0.4761904761904762	0.06853817503479884	OPN1SW, RRH, RGR	370	14	11872	6.8756756756756765	0.9986437160458874	0.565316925577979	0.565316925577979
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	9	1.4285714285714286	0.06874640394659425	PLCB3, KRT19, KRT17, NCOA3, RARA, CALML4, CALM1, HSPA1B, ATF4	275	137	8662	2.0692236230922365	0.9999999978171215	0.4310777983438392	0.40336565416459236
KEGG_PATHWAY	hsa04668:TNF signaling pathway	8	1.2698412698412698	0.06928036044811701	CXCL10, IL1B, TRADD, MMP3, CXCL1, TNFRSF1B, CXCL5, ATF4	275	114	8662	2.2103987240829346	0.9999999981409721	0.4310777983438392	0.40336565416459236
GOTERM_CC_DIRECT	GO:0001726~ruffle	7	1.1111111111111112	0.07018152763286739	MYADM, INPP5K, LCP1, MEFV, AIF1, SAMSN1, SH2B2	607	98	20521	2.414803483172511	0.9999999999999993	0.47011132007105694	0.4446998973645133
GOTERM_CC_DIRECT	GO:0098685~Schaffer collateral - CA1 synapse	7	1.1111111111111112	0.07018152763286739	CDC42, PCDH8, NEFL, SYP, CPLX1, ACTB, PFN2	607	98	20521	2.414803483172511	0.9999999999999993	0.47011132007105694	0.4446998973645133
GOTERM_CC_DIRECT	GO:0072562~blood microparticle	9	1.4285714285714286	0.07037009364889002	VTN, AMBP, PON1, HP, F13A1, TMPRSS13, CFB, HSPA1B, ACTB	607	147	20521	2.0698315570050094	0.9999999999999994	0.47011132007105694	0.4446998973645133
SMART	SM00202:SR	4	0.6349206349206349	0.0707619236093171	CD6, CD5, HPN, TMPRSS13	384	27	10690	4.124228395061728	0.9999999930735411	1.0	0.9764705882352941
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	17	2.6984126984126986	0.07147701398895379	OSR2, NFE2, FOXC1, RARG, NR1H4, GRHL2, NR2E3, ISL1, SCRT1, BATF, ELK3, DMRTA2, ELF3, PRDM16, RARA, E2F2, ATF4	605	334	18883	1.5886128569307667	1.0	0.9744699573827366	0.9637484052843935
UP_SEQ_FEATURE	LIPID:N-myristoyl glycine	11	1.746031746031746	0.07156743988022027	LYN, FGR, HCK, MARCKSL1, BFSP1, LCK, HPCA, GUCA1B, GUCA1A, PLEKHN1, CABP1	608	199	20562	1.8693963237238826	1.0	1.0	0.9964525029562475
UP_KW_PTM	KW-0165~Cleavage on pair of basic residues	17	2.6984126984126986	0.07182296755185573	SELPLG, AMBP, F10, OSM, PPBP, CARTPT, NTS, PTHLH, KLK6, BMP2, FAP, ADAMTS1, ADAMTS17, SCG5, TAC1, PAM, CFB	503	303	14237	1.588023017013431	0.8559871451073721	0.27381895104106135	0.23325318051645968
GOTERM_CC_DIRECT	GO:0030672~synaptic vesicle membrane	8	1.2698412698412698	0.07237462619719125	ATP6V1G2, RAB3A, SVOP, SLC35G2, SYP, ATP6V0E2, VAMP2, CPLX3	607	123	20521	2.1988454480920425	0.9999999999999998	0.47687938631299986	0.4511021221879728
UP_KW_MOLECULAR_FUNCTION	KW-1183~Host cell receptor for virus entry	6	0.9523809523809524	0.07294411942941664	SELPLG, CXADR, CXCR4, ITGB7, CCR5, HSPA1B	370	72	11872	2.673873873873874	0.9991273302572928	0.565316925577979	0.565316925577979
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	4	0.6349206349206349	0.07310675656773691	PTPRC, SELL, SYK, ITGB2	589	32	19256	4.086587436332767	1.0	1.0	0.9916782246879334
KEGG_PATHWAY	hsa04520:Adherens junction	7	1.1111111111111112	0.07388004482729534	CDC42, MYL7, ERBB2, SNAI1, RAC2, PTPN6, ACTB	275	93	8662	2.370830889540567	0.9999999995356689	0.4401364372689935	0.4118419520159867
KEGG_PATHWAY	hsa04970:Salivary secretion	7	1.1111111111111112	0.07388004482729534	CST3, PLCB3, PRKCB, CALML4, CALM1, MUC5B, VAMP2	275	93	8662	2.370830889540567	0.9999999995356689	0.4401364372689935	0.4118419520159867
